id,label,content,weight,text_weight,emo_weight
5.00E+17,0,Justice must be served!  #Ferguson #MikeBrown,0.766026974,0.912143886,0.317280992
5.00E+17,0,Are these cops or soldiers? Experts say #Ferguson police tactics have made tensions worse http://t.co/Bend3mL6SF http://t.co/DNnPmsswO9,0.856828451,0.947164059,0.122869488
5.00E+17,0,Everyone was out to support. #MikeBrown #Ferguson #UnionSquare #nyc4stl http://t.co/z3VT5Sf51v,0.85119164,0.949562848,0.404992478
5.00E+17,0,No justice! No peace! #Ferguson #FergusonShooting #FergusonRiot #MikeBrown,0.790130138,0.926132679,0.270150811
5.00E+17,0,The City Is Ours #NYC #Ferguson #HandsUpDontShoot https://t.co/0XQAlczZVo,0.82886219,0.954410911,-0.43752596
5.00E+17,0,The streets of Times Square have been taken over. Literally. #NMOS14 #ferguson https://t.co/ZnzqFhDdNI,0.864702642,0.964659572,0.175532441
5.00E+17,0,"World of difference: police walking with protesters, wearing normal uniforms, state Highway Patrol chief hugging it out. #Ferguson",0.763667762,0.895268917,-0.057005734
5.00E+17,0,"#NMOS14 demonstrators holding up signs right now at Washington, DC's Malcolm X Park: #Ferguson http://t.co/s3nDHSeH8o V @news_2_share",0.848489404,0.960749924,0.080234217
5.00E+17,0,"Heading to #ferguson after rally, #michaelbrown's mother didn't speak, but thanked supporters http://t.co/uE33pZXz43",0.876580119,0.942383051,0.040961675
5.00E+17,0,Times Square right now for #Ferguson #MichaelBrown http://t.co/m0e1eFJet2,0.826710284,0.949745178,-0.023004646
5.00E+17,0,That iconic #Ferguson photo reminds me of somewhere. The West Bank. http://t.co/UVF5zYeaRV,0.86017859,0.954541862,0.298363152
5.00E+17,0,The streets of #Ferguson look a little different tonight. | AP Photo http://t.co/sHcsZtAs3v,0.836350501,0.953621328,0.404992478
5.00E+17,0,Photo taken by @FroGoddess "thanks for the advice #Palestine" - #Ferguson #STL #MikeBrown http://t.co/UkfKu2Zzdl,0.861995101,0.944369853,0.016956738
5.00E+17,0,MORE VIDEO SURFACING - Early after-moments of #MikeBrown's death.  http://t.co/59dtqgkNft #Ferguson,0.865741372,0.961546421,0.064018451
5.00E+17,0,Palestinians in #Gaza/West Bank have been showing support for #Ferguson. Even offering tips on dealing with teargas. http://t.co/Gc6ykBMU1l,0.864045382,0.937902451,0.346380016
5.00E+17,0,How many lawsuits totalling how much $$$ are going to come out of the recent events in #Ferguson?,0.74658668,0.895763397,0.404992478
5.00E+17,0,Remember the chief of #Ferguson police said that they covered the body and sealed the crime scene right away. Lying again.,0.759200394,0.870135427,-0.087142799
5.00E+17,0,"Occupation is a CRIME,from #Ferguson to #Palestine!AntiWar Committee Chicago #StandWithFerguson #MikeBrown @AntiWarMN http://t.co/L64XNjeupc",0.889699101,0.946509778,-0.039475935
5.00E+17,0,#Ferguson fury flows nationwide: Thousands rally in more than 80 US cities http://t.co/kdgsBK4gzg @NastiaChurkina,0.859423459,0.939958096,0.164265312
5.00E+17,0,Highway patrol helps restore calm in #Ferguson http://t.co/6auIQchChQ http://t.co/7fXWeQrnzk,0.82250905,0.93200171,-0.243312356
5.00E+17,0,"Occupation is a CRIME, #Ferguson to #Palestine! AntiWar Committee Chicago #StandWithFerguson #MikeBrown @AntiWarMN http://t.co/ll01iPsiPU",0.873981595,0.936485648,-0.039475935
5.00E+17,0,Thousands of New Yorkers shut down Times Square in support of #JusticeForMikeBrown #Ferguson http://t.co/4YiZ7WPjuR,0.84738934,0.946544051,-0.43752596
5.00E+17,0,@eyeFLOODpanties RT @iFalasteen: The oppressed stands with the oppressed.#Palestine stands with #Ferguson. http://t.co/vzR0xVk60Y,0.862666488,0.956697643,0
5.00E+17,0,You know things are out of control in #Ferguson when people in #Gaza are tweeting advice on how to cope http://t.co/HTovNvbOxv,0.837997973,0.936093867,0.344206491
5.00E+17,0,Neutrality is not an option...#Ferguson #mediablackout http://t.co/tDzEczN7et,0.824725926,0.948057175,0.337246382
5.00E+17,0,4 arrested in Times Square after march supporting #Ferguson http://t.co/I40SlR3Jbm #NMOS14 http://t.co/QRT7VzEiRe,0.859639883,0.915594101,-0.172398968
5.00E+17,0,I salute #CaptainJohnson #Ferguson http://t.co/M7gdKWaVX4 http://t.co/FZib7v9gA0,0.80321908,0.928875387,0.095484121
5.00E+17,0,Palestinians in #Gaza/West Bank have been showing support for #Ferguson.  http://t.co/yJSwwUtWJG,0.839380264,0.933906794,0.369819568
5.00E+17,0,Don't Worry We're From the Internet....#Ferguson http://t.co/wb8CD2YAOr,0.800224841,0.953205109,-0.09702202
5.00E+17,0,St. Louis police chief condemns military tactics being used in #Ferguson http://t.co/6jmeZutuoe,0.845611274,0.91892004,-0.122773875
5.00E+17,0,#wakeup #MarshallLaw #Ferguson - America - how's that land of the free working out? http://t.co/uI9nWUXr8a,0.867613196,0.964481115,0.285764717
5.00E+17,0,"No matter what we do, it won't be as bad as killing a kid and leaving him to die on the street, covered with his own blood. #Ferguson",0.621549964,0.832931995,0.191782338
5.00E+17,0,Thousands shut down Times Square last night in support of #Ferguson US where police shot unarmed teen #MikeBrown http://t.co/t2rNDX3Hju,0.863976836,0.942082167,-0.257682082
5.00E+17,0,Respect freedom...#Ferguson #mediablackout http://t.co/n4mZkWTQ4k,0.845081329,0.959272146,0.106168626
5.00E+17,0,Stand down of riot cops in #Ferguson sends a powerful message - de-militarize police departments across America NOW. #HandsUpDontShoot,0.832748473,0.888736546,-0.142996408
5.00E+17,0,Obama has militarized every government agency there is. THIS is big government. #morningjoe #Ferguson http://t.co/SGOPtKpAqk,0.869983375,0.964828491,-0.008790617
5.00E+17,0,One of the great photos of American history taken by @kodacohen.  Things much more peaceful in #Ferguson last night. http://t.co/MIoN5P9QIW,0.882711649,0.966623783,0.402770569
5.00E+17,0,"Thanks to centuries of Western colonization of free nations, the term ""White"" now refers to virtually all oppressors, even Obama. #Ferguson",0.682417929,0.881949306,0.26900321
5.00E+17,0,Hannity throws a softball to #Ferguson Police Chief #UniteBlue #LibCrib #Bundy #morningjoe http://t.co/2AjrbA7TdI http://t.co/N7RCK8xAsq,0.834784389,0.864032745,-0.301355829
5.00E+17,0,"After #Ferguson shooting, nearly half of Americans don’t believe in justice �?poll http://t.co/WkNQk64sKb http://t.co/p74FItXUKC",0.85755837,0.9476372,-0.306461958
5.00E+17,0,No arrests last night in #Ferguson (per @BreakingNews),0.809185266,0.933144569,0.404992478
5.00E+17,0,This Remarkable Map Shows An Explosion Of Tweets About The #Ferguson Protests ➡️http://t.co/nQCESXiUgn http://t.co/GUyn4Wz08o,0.867272735,0.953777492,0.27246249
5.00E+17,0,#PCKeeper #Kiev office would like to express our #Solidarity with #Ferguson . We know #PoliceBrutality #euromaidan http://t.co/INMT0JHMFS,0.855652094,0.95471859,0.354348929
5.00E+17,0,One photo was taken in a failed state whose people live under martial law. The other is from Iraq. #Ferguson http://t.co/2UyiWNNZi9,0.856009185,0.942248106,0.290608006
5.00E+17,0,Capt. Ron Johnson leads #Ferguson protestors through a peaceful night #RonJohnson #leaderhttp://t.co/JpUnwUsN6f http://t.co/Vl504sVOaE,0.833395243,0.936930954,0.070428294
5.00E+17,0,Ferguson police chief speaks with protesters early Friday am. #ferguson http://t.co/uFHeK4MyxT,0.824210167,0.934674263,-0.301355829
5.00E+17,0,#ThatAwesomeMoment when #America comes together as one in the face of adversity.#Ferguson #NMOS14 #MikeBrown #p2 http://t.co/aQtJfINkoA,0.873829126,0.96378392,0.24337806
5.00E+17,0,"Protesters march peacefully alongside state troopers in #Ferguson: http://t.co/qqiQ0XKDRN (Scott Olson, Getty Images) http://t.co/D6DKEK0z5n",0.833410561,0.872695029,-0.00086014
5.00E+17,0,Thank you PBO. #Ferguson #MikeBrown http://t.co/TtTBLTrz0g,0.84933573,0.959786654,0
5.00E+17,0,"""Mom, I'm going to college."" #AmadouDiallo #lastwords #ferguson #michealbrown #policeagression http://t.co/B0WbHO1BCU",0.866541266,0.944498718,0
5.00E+17,0,"""Please don't let me die."" #kimanigray #lastwords #policeagression #ferguson #michealbrown http://t.co/9oZNLJHg0n",0.842555046,0.954681993,-0.156530475
5.00E+17,0,Harvard Law students stand in solidarity w/#Ferguson and all innocent victims of #policebrutality  #HandsUpDontShoot http://t.co/XbiwsJ5ieV,0.87033987,0.948597431,0.020672759
5.00E+17,0,#HandsUpDontShoot Janelle Monae and her band stand in #solidarity w/#Ferguson #EndPoliceBrutality http://t.co/OUEKfOAlSr,0.826518536,0.959655523,-0.333564495
5.00E+17,0,"#Ferguson Police Chief Thomas Jackson: “I’m not going anywhere, I’m going to stay and see this through.�?#NewDay http://t.co/ZFH4Hh0ty7",0.869841158,0.946158171,0.073282177
5.00E+17,0,It Turns Out Policing Is Better Than Occupying http://t.co/ZuSmhXf9To via @HuffPostPol #Ferguson #Leadership http://t.co/YxG9KVfnJH,0.838186383,0.927125335,0.404992478
5.00E+17,0,"New cops wear blue not camo, mingle and talk to protesters with respect -- and suddenly there's calm #Ferguson http://t.co/XY3NSpbqK8",0.878564,0.934950233,0.026347782
5.00E+17,0,"""Being a poor, black American makes you vulnerable; living in a poor, black area renders you collateral"" #Ferguson http://t.co/4OMNeoRuYJ",0.818935037,0.943633854,-0.055245518
5.00E+17,0,"Solidarity from London to #Ferguson Vigil on Sunday 17th, outside US embassy http://t.co/dFIInwpL8u",0.852143407,0.939075708,0.077979126
5.00E+17,0,"Powerful, disturbing advice from the humans in #Gaza to the humans in #Ferguson on how to deal with military/police. http://t.co/4hxr1QEjLt",0.894175291,0.945705414,-0.067470985
5.00E+17,0,What a difference a day makes. http://t.co/7ojFubJi93 #Ferguson http://t.co/bnUftyC9Bi,0.804486692,0.961898088,0.404992478
5.00E+17,0,Excellent commentary on #Ferguson courtesy of @TedRall http://t.co/vmQfpneeif,0.805685759,0.927856326,0.078857545
5.00E+17,0,Muslims butchering Muslims no biggie 'til an Israeli kills 1. U.S. blacks killing other blacks=non event 'til a cop kills 1#ferguson#tcot,0.788670123,0.85738647,0.131477182
5.00E+17,0,"""Hands up! Don't shoot!"" #Ferguson, MO, protests spread to nearby Clayton. http://t.co/s7KHztwXeq http://t.co/9Ww2erUujj",0.805645704,0.918352246,-0.356928362
5.00E+17,0,Hope replaces tear gas in #Ferguson http://t.co/OLTozbftqW http://t.co/Jzci5COXo1,0.82672298,0.926847339,0.109896975
5.00E+17,0,Hip hop stepping up. Listen to @JColeNC Be Free http://t.co/HP6fgs7a7M dedicated to #MikeBrown #Ferguson,0.851243377,0.915093362,-0.023004646
5.00E+17,0,We have a lot of work to do. From @tnr: "White St. Louis Has Some Awful Things to Say About #Ferguson" http://t.co/i856G2iRZk,0.840477586,0.939010382,0.259105351
5.00E+17,0,This is probably the greatest thing I've seen so far #Ferguson #MikeBrown http://t.co/pvhEvqMQ9i,0.827570438,0.953525543,0.387953713
5.00E+17,0,Morning in #Ferguson http://t.co/UzDihpw6M5,0.846275926,0.95151031,-0.43752596
5.00E+17,0,#Gazans advise #US protesters on #Twitter http://t.co/bIlucMYbwh#Ferguson #FreePalestine #presstvgaza http://t.co/7RhD2CQgpa,0.834737182,0.941331148,0.011382013
5.00E+17,0,#Ferguson chief tells me he "didn't know" media was at @QuikTrip. Newser now 25 minutes late @kmov #MikeBrown http://t.co/2ucckGwtHZ,0.884600759,0.95258522,-0.061184961
5.00E+17,0,#Ferguson police once charged a man w/ destruction of property for bleeding on their uniforms: http://t.co/rkJjfC8U8t http://t.co/IuusEfLyvY,0.856449962,0.922088265,-0.111155712
5.00E+17,0,"This @johnlegend exchange is definitely the best thing to come out of Twitter, ever. #Ferguson http://t.co/iSnkNpJdr5",0.82069248,0.955054522,0.371182786
5.00E+17,0,"""What happened in #Ferguson doesn't contradict America's racial narrative. It illustrates it."" http://t.co/337F1OD330",0.840788722,0.95528692,0.178946258
5.00E+17,0,"After #Ferguson shooting, nearly half of Americans don’t believe in justice �?poll http://t.co/oAz3qywdsV http://t.co/psxx3YvVlF",0.840084553,0.928020239,-0.306461958
5.00E+17,0,"Oh, this new @JColeNC is very emotional, I suggest you take a listen. http://t.co/mrCwhINAXf #Ferguson",0.84423697,0.958288789,0.369819568
5.00E+17,0,The #Ferguson Solution. My thoughts�?http://t.co/7t2SafQeVs RT!,0.856804609,0.938019514,-0.00086014
5.00E+17,0,#Ferguson police name the officer who shot #MikeBrown. He is Darren Wilson#stl #MichaelBrown,0.781733274,0.895715356,-0.127960593
5.00E+17,0,#Ferguson police ID officer who shot and killed #MikeBrown as Darren Wilson.,0.755473375,0.772177219,-0.027924774
5.00E+17,0,"#Ferguson, Mo., police identify Darren Wilson as the officer who killed Michael Brown last week.",0.627728462,0.841010034,0.173524965
5.00E+17,0,The name of the #Ferguson police officer who killed #MikeBrown is Darren Wilson. He has been on the police force for 6 years.,0.744712889,0.867149472,-0.035424986
5.00E+17,0,JUST IN: #Ferguson police chief identifies cop who shot Michael Brown as Darren Wilson http://t.co/jeslX6oceR,0.856291294,0.934883058,-0.066684063
5.00E+17,0,BREAKING - #Ferguson's police chief has announced Darren Wilson as the cop who shot and killed #MikeBrown.,0.760341227,0.877351165,-0.160700651
5.00E+17,0,This Cartoon Says It All: via @BennettCartoons via Chattanooga Times Free Press #Ferguson #UniteBlue #libcrib #KY http://t.co/A5XHpJPq75,0.849010527,0.945905805,0.404992478
5.00E+17,0,Haven’t seen a police chief run from a microphone that fast since Commissioner Gordon said the Joker was threatening Gotham City #Ferguson,0.715337276,0.863310456,-0.167969971
5.00E+17,0,RT @Smith83K This Cartoon Says It All: via @BennettCartoons via Chattanooga Times Free Press #Ferguson #UniteBlue #KY http://t.co/TwEej9WWme,0.834117055,0.936328351,0.404992478
5.00E+17,0,"5) if #Ferguson PD were already put on notice about a Quick-Mart robbery, why was that NEVER part of the narrative till now?",0.74635148,0.869025767,0.335201991
5.00E+17,0,To hear the exact dispatch call the moments of #MikeBrown's murder: http://t.co/q4BV14ZToy #Ferguson,0.875704408,0.953044653,-0.122880961
5.00E+17,0,Ten Things White People Can Do About #Ferguson Besides Tweet http://t.co/T3B5iQiibZ,0.847720087,0.951545238,0.200508456
5.00E+17,0,Exactly how often do police shoot unarmed black men? http://t.co/m5X6ICFtdv #Ferguson http://t.co/elWTCmN3ZN,0.836762488,0.946278751,-0.150704975
5.00E+17,0,#Ferguson "He fit the description" means "I can't tell black people apart" means "I never look at their faces or their humanity.",0.734365582,0.728624582,0.137437088
5.00E+17,0,Wow. #Ferguson Police Chief struggles to remember #MikeBrown's name but laments the murdering cop's "injuries." Pretty telling.,0.752351701,0.842895806,0.035497278
5.00E+17,0,There's still no justification stated for #MikeBrown to be shot to death. #Ferguson,0.743198752,0.919637382,0.110917312
5.00E+17,0,"I'm so tired of society making black people defend themselves, even from under the grave. #Ferguson #MikeBrown",0.733093023,0.908109903,-0.123349065
5.00E+17,0,The #Ferguson police dept didn't say "murdered" of course. Cops never "murder" people. Black people just "are shot" in proximity of cops,0.74068284,0.805987716,-0.083311809
5.00E+17,0,"Dear @donlemon:No.Signed, Everyone#Ferguson #MikeBrown",0.802264452,0.931378841,0.285764717
5.00E+17,0,.@HarvardBLSA students stand in solidarity with #MikeBrown &amp; the #Ferguson community. #HandsUpDontShoot #HBLSA http://t.co/XDZVHCgv7S,0.887441754,0.934071004,0.032983427
5.00E+17,0,When people can't handle your content.....attack your character! #Ferguson,0.758237123,0.930043578,0.095518597
5.00E+17,0,#Ferguson PD is putting on a show for the world. Forgetting the world is now watching Twitter.,0.708353281,0.878674507,0.298363152
5.00E+17,0,"We are seeing, in high relief, why we need a federal government. #Ferguson",0.694727302,0.871109068,-0.117165818
5.00E+17,0,How can trust the profiling skills of the chief on a boy he never met but couldn't pick up the psychopath he worked with #ferguson,0.721691132,0.882757187,0.010012706
5.00E+17,0,"Right when we thought things were beginning to cool down, bam! #Ferguson",0.624426007,0.892247677,0.045252199
5.00E+17,0,"Follow Amnesty delegation on the ground in #Ferguson to observe, collect testimony http://t.co/srQ7W2vAyx",0.896561146,0.937071919,-0.101512771
5.00E+17,0,Students at Howard University show solidarity w Michael Brown and protestors in #Ferguson http://t.co/m2unGRcFXI,0.85381496,0.928188384,-0.218261504
5.00E+17,0,"Well, it took Twitter about 5 minutes to completely demolish the #Ferguson police's smear conference.",0.759568214,0.907394946,0.10735011
5.00E+17,0,"Cops or Soldiers? Pentagon, DHS Helped Arm Police in #Ferguson with Equipment Used in War http://t.co/HDGm3wFUL7 http://t.co/qRH4Y1nWPy",0.856854498,0.919753253,-0.130102768
5.00E+17,0,I don't apologize for my blackness... Y'all got that? #FergusonShooting #Ferguson. http://t.co/FzVA1M9GRN,0.856489062,0.952444911,0.140273336
5.00E+17,0,Our account from the ground in #FergusonProtesting 4 #JusticeForMikeBrown? Know your rights https://t.co/bqWdKblUoM http://t.co/A60AYAS1GV,0.862456679,0.959032893,0.005573101
5.00E+17,0,Protests continue at the QT #ferguson https://t.co/qF2N92L9Zn,0.85213393,0.948149323,0.053792472
5.00E+17,0,So Americans think excessive police presence in #Ferguson was too muchHow do you stop hooligans from looting? Ice Cream Truck and songs?,0.758819044,0.839934111,0.106144628
5.00E+17,0,Why do whites run a mostly black town? See what's fueling long-simmering tension in #Ferguson http://t.co/sgMZFUhch8 http://t.co/K3s69KltKA,0.84615922,0.96181339,-0.014158094
5.00E+17,0,Let me be very clear: The #Ferguson police and America are playing with fire if there is an attempt to justify the murder of #MikeBrown,0.780357659,0.921066999,0.255431023
5.00E+17,0,"VIDEO: NY's Times Square shut down as 1,000 #Ferguson protestors chant ""Hands up, don't shoot"" http://t.co/ou1TGSOQAd http://t.co/A8x9AfGFwQ",0.812528014,0.861066699,-0.161610585
5.00E+17,0,"""Activists"" call #Ferguson PD ""pigs,"" ""racist,"" ""apartheid,"" and ""occupiers'--then ask why so few young blacks apply to become cops.#tcot",0.758055449,0.882601321,0.037430164
5.00E+17,0,Y’all notice #Ferguson &amp; St Louis county have NOT released the autopsy report. Trajectory of bullets matters in death of #MikeBrown,0.814219713,0.917395353,0.148305971
5.00E+17,0,"Media, we will not allow you to spin this story to make it seem as if #MikeBrown deserved to die. Nope. We won't let it happen. #Ferguson",0.758474827,0.934503317,0.334121388
5.00E+17,0,"I'm so very proud of you America. Every young, senior, veteran, sane non-violent person for justice #NMOS14 #Ferguson http://t.co/oVgY9x5Nzn",0.836244285,0.960968912,0.147299554
5.00E+17,0,This is the sassiest protest sign I have ever seen. I love our black queens! 😭 #Ferguson #MikeBrown http://t.co/C6zk8Fwb0Y,0.866416276,0.965395391,0.222507025
5.00E+17,0,"In the USA, if a cop says something, it automatically becomes fact. By law media must report it as fact no matter how outrageous. #Ferguson",0.677666903,0.902497709,0.287990798
5.00E+17,0,IF YOU DONT STAND FOR SOMETHING🚶👏🙏�?YOULL FALL FOR ANYTHING 🏃 🔫👮 #RipMikeBrown #Ferguson http://t.co/nLEabIVDhk,0.847459793,0.946232438,0.181955423
5.00E+17,0,This puts it all in perspective. #Ferguson #MikeBrown https://t.co/1TDLeoJpIF,0.824410439,0.959234357,0.404992478
5.00E+17,0,"Embarrassed, 'activists"" morph from ""why stop #MichaelBrown?"" to ""why so many shots?"" Next it's ""why not use a squirt gun?""#Ferguson#tcot",0.806444287,0.878648996,0.270963954
5.00E+17,0,we want justice ... #RipMikeBrown #Ferguson http://t.co/JjCO1SVtpu",0.854517341,0.94352895,0.217227061
5.00E+17,0,For people who profess to LOVE the constitution - they sure VIOLATE it A-lot! #Ferguson #MikeBrown #HandsUpDontShoot,0.811940193,0.927873731,0.298766667
5.00E+17,0,Georgia Rep. Hank Johnson proposed legislation on Thursday aimed at demilitarizing domestic police forces. http://t.co/JZFYPlfS3U #Ferguson,0.808682919,0.87434727,-0.095370008
5.00E+17,0,#MichaelBrown death in #Ferguson just one of many cases of police killing unarmed black people. What the data shows: http://t.co/EK9X1nKJ2U,0.882864952,0.955125511,0.047153151
5.00E+17,0,Captain Johnson: "Last night was a great night." #Ferguson,0.620519161,0.869344473,0.012056148
5.00E+17,0,It's a lot more quiet here at #qt as Capt. Johnson speaks. One guy just yelled "we want answers." #ferguson #ksdk http://t.co/XpWHqqvzl6,0.877662301,0.946354866,0.376251573
5.00E+17,0,Thoughts are with #Ferguson. We need 2 collectively take a stand against senseless violence that confronts our youth. http://t.co/skxSjMHzF8,0.850669026,0.955853224,0.018347627
5.00E+17,0,Captain Johnson: "What happened last night is what's going to happen here forward." #Ferguson,0.715118706,0.841791391,0.141611035
5.00E+17,0,#Ferguson shows how a militarized police force can compromise our rights and our safety #JusticeForMikeBrown http://t.co/pNIamkQAEi,0.865326107,0.953181267,0.10590157
5.00E+17,0,Ron Johnson says he would have liked to been consulted by #ferguson chief Jackson about today's release of info. http://t.co/5GSXss901U,0.851256251,0.944883466,0.286784783
5.00E+17,0,"Most-shared #Ferguson news images, as published on @mashable http://t.co/EG1uF1y5dOLINK: http://t.co/LSOpxeYLCt http://t.co/bMjf7TjtLP",0.831049144,0.90567863,0.404992478
5.00E+17,0,"Captain Johnson: ""You're going to see a bunch of smiles, a bunch of hugs, and a bunch of conversations"" tonight in #Ferguson.",0.756254196,0.901363194,-0.309985784
5.00E+17,0,Captain Johnson: "In our anger we have to make sure we don't burn down our own house." #Ferguson,0.723497987,0.820048332,0.147436261
5.00E+17,0,It's nice to see officers with name tags on from Missouri State Highway Patrol. #Ferguson cops still not wearing them.,0.739743471,0.882143497,0.239523088
5.00E+17,0,#Ferguson: Towns Don't Need Tanks http://t.co/304W7l7neh,0.83777386,0.949102163,0
5.00E+17,0,Captain Johnson says #Ferguson police did not consult with him before they released the name of #DarrenWilson. He wishes they did.,0.774456739,0.81830436,-0.054761269
5.00E+17,0,I stand with #Ferguson.,0.705052316,0.893643558,0
5.00E+17,0,"Very eager to hear why #Ferguson Chief Tom Jackson didn't tell new man in charge, Capt. Johnson, he was releasing #MikeBrown incident report",0.754795074,0.90114063,0.051156587
5.00E+17,0,Captain Johnson: "This is our opportunity to show that you can trust (police)." #Ferguson,0.754917145,0.889749229,0.131733422
5.00E+17,0,Captain Johnson: "I know we're scared and I know we've fallen. But I know He's going to pick us up." #Ferguson,0.655811965,0.813995004,-0.01398404
5.00E+17,0,@GovJayNixon: "I think the focal point here still remains to determine how and why #MichaelBrown was killed and to seek justice." #Ferguson,0.832268953,0.921074271,0.184006535
5.00E+17,0,You can say what you want about #MikeBrown but that doesn't make him guilty. That police officer though? He killed him. #Ferguson,0.731732249,0.899613678,0.332210538
5.00E+17,0,Missouri Governor Jay Nixon is delivering remarks on the Mike Brown case. #Ferguson,0.63427645,0.819628417,-0.127080999
5.00E+17,0,And how are some of y'all so quick to believe the same police dept. that threw tear gas at folks in their gatdamb front yards. #Ferguson,0.691277444,0.881318331,0.370229328
5.00E+17,0,"#Ferguson is 60% black, but virtually all its cops are white. http://t.co/U7Yk4s4nyE http://t.co/gHlnoPH4dK",0.828950047,0.928873599,0.109925798
5.00E+17,0,"At my request, US Comm'n on Civil Rights approves letter to DoJ requesting inquiry into racial composition of #Ferguson PD and City Council",0.758805394,0.864635825,-0.038965097
5.00E+17,0,"Community asks Nixon, ""why was your response delayed to our community?"" #Ferguson",0.76820147,0.897859216,0.156145779
5.00E+17,0,"If Michael Brown had been carrying a gun, would Republicans still say he had a right to bear arms? Or is that only for white men? #ferguson",0.71131444,0.880276501,0.263897434
5.00E+17,0,Second lawsuit filed yesterday by @aclu_mo to protect #right2photograph &amp; video police public activity in #Ferguson http://t.co/yMVAOOh5xD,0.882289529,0.930883765,-0.082647115
5.00E+17,0,This is what they call "justice" in #Ferguson http://t.co/mKnPV1LU4J,0.864506006,0.947100043,0.317280992
5.00E+17,0,"Why has no reporter interviewed the 'Brown' convenience store 'desi' owner in #Ferguson, robbed by Michael Brown? http://t.co/hSLilKVta0",0.881229162,0.942974448,0.143310892
5.00E+17,0,Harvard students stand in solidarity with #MikeBrown &amp; the #Ferguson community. #HandsUpDontShoot #HBLSA http://t.co/eKiMdz0MIr,0.887431562,0.933323741,0.032983427
5.00E+17,0,"""Da man wit the chips"" in this iconic photo from #Ferguson has been identified. http://t.co/20Cn7JKmTU http://t.co/ES4SXqalOf",0.874643445,0.938048363,0.361851618
5.00E+17,0,Everyone assumes everyone has a gun in America. And they're usually right. That's the problem. #MichaelBrown #Ferguson,0.703445375,0.887326717,-0.173118732
5.00E+17,0,"#Ferguson #WeArePeace Met a young man who told me, ""We aren't here for colors. Black isn't a color, We are all Equal  http://t.co/yO18uiiOPZ",0.856546879,0.891807795,0.013733728
5.00E+17,0,Beautiful statement from Palestinians expressing support &amp; solidarity w/ #MikeBrown &amp; ppl of #Ferguson http://t.co/cnL7n2tc28 via @RanaGaza,0.883819222,0.943513751,-0.177977619
5.00E+17,0,This is all so disturbing #DONTSHOOT #Ferguson #MikeBrown something needs to be done but it aint riots. Peaceful acts. We have to value life,0.78409338,0.889340758,0.410318492
5.00E+17,0,Full *Redacted* police report on #MikeBrown and #Ferguson http://t.co/Tn27pdWOVq,0.832741797,0.956452847,-0.06778793
5.00E+17,0,How did suburban cops in #Ferguson get weapons of war? Get the facts on the 1033 program: http://t.co/j99ubusJMc http://t.co/PnkeYtRTCu,0.85364449,0.957458198,-0.259291251
5.00E+17,0,Much to say about #Ferguson�?but can’t be bothered w/a fallen 2 star General�?The Pres. is an abomination! #Greene http://t.co/pLNlq69eyS,0.85249877,0.965691209,0.215758238
5.00E+17,0,"Dear media:If Michael Brown's race is mentioned in a news report, so should officer Darren Wilson's race. #Ferguson",0.763472795,0.921373248,0.328788492
5.00E+17,0,Fyi cigars in #Ferguson cost $38 million.,0.681481957,0.86341548,0
5.00E+17,0,"Friends, the #Ferguson police aren't incompetent. They are building a defense &amp; know they don't have to work hard at it.",0.751838624,0.87891221,0.060105486
5.00E+17,0,The #TeaParty was unable to stand up to Goverment tyranny in #Ferguson due to being too busy tweeting about President Obama's golf game.,0.795484722,0.876673341,0.194564491
5.00E+17,0,"“When you dress police up like soldiers, they start thinking like soldiers. And soldiers engage an enemy.�?http://t.co/PtrZIIiIHb #Ferguson",0.875666261,0.951669455,0.018015788
5.00E+17,0,The face of Black America each time @donlemon speaks about or to us. #Ferguson #MikeBrown http://t.co/7mFxnTT3Qd,0.881798983,0.964496732,0.127172183
5.00E+17,0,Congress considering legislation to demilitarize local police in wake of #Ferguson brutality http://t.co/A3dpQHdcJk http://t.co/SsxfBQm7gK,0.843070626,0.88374269,-0.104731947
5.00E+17,0,When and where - #MikeBrown shot by police officer Darren Wilson in #Ferguson http://t.co/gCy99f2T5Z http://t.co/kr1ZjFFJ51,0.853077769,0.944766641,-0.025914906
5.00E+17,0,Photos from #Ferguson and 1960s protests side by side show not much has changed in the past 50 years http://t.co/ELVgaAwURj,0.819555223,0.939904928,0.369819568
5.00E+17,0,"In debate over #Ferguson, REMEMBER: defense industry campaign cash flowed to lawmakers who backed militarizing police http://t.co/u01sBdRaZo",0.85623008,0.939164877,-0.060319928
5.00E+17,0,"So, many of those calling for transparency yesterday are condemning police for what they released today. Can’t have it both ways. #ferguson",0.749563158,0.88672471,0.362653306
5.00E+17,0,PHOTOS: New Yorkers write their thoughts in peaceful protest: http://t.co/mC0M9xbWG3  (Victor Mirontschuk) #Ferguson http://t.co/4JKxvjr6Ln,0.857416213,0.945832968,0.211225736
5.00E+17,0,These 3 words say it all. #ferguson #MikeBrown http://t.co/Wuzy0YVEUg,0.828301311,0.954434156,0.337671288
5.00E+17,0,Today the world is a world of tyranny and lies. The flag of #HumanRights is borne by enemies of human rights w/US leading them! #Ferguson,0.761958122,0.935918093,-0.175218674
5.00E+17,0,Muslims butchering Muslims=no biggie 'til an Israeli kills 1. U.S. blacks killing other blacks=non event 'til a cop kills 1#ferguson#tcot,0.790157437,0.826063037,0.131477182
